Files,LevenDistance
outfuncs._outappend()-outfuncs._outdatum(),69.0
outfuncs._outappend()-list.list_union_int(),66.0
outfuncs._outappend()-outfuncs._outplaninfo(),61.0
outfuncs._outappend()-outfuncs._outwindowagg(),74.0
outfuncs._outappend()-readfuncs._readcoerceviaio(),77.0
outfuncs._outappend()-list.list_difference_ptr(),69.0
outfuncs._outappend()-list.lappend_cell(),67.0
outfuncs._outappend()-readfuncs._readsettodefault(),74.0
outfuncs._outappend()-outfuncs._outfieldstore(),36.0
outfuncs._outappend()-outfuncs._outresult(),33.0
outfuncs._outappend()-outfuncs._outlockingclause(),37.0
outfuncs._outappend()-outfuncs._outwindowdef(),46.0
outfuncs._outappend()-readfuncs._readcasewhen(),72.0
outfuncs._outappend()-pqformat.pq_sendbytes(),64.0
outfuncs._outappend()-outfuncs._outa_arrayexpr(),38.0
outfuncs._outappend()-outfuncs._outcommontableexpr(),57.0
outfuncs._outappend()-readfuncs._readsetoperationstmt(),80.0
outfuncs._outappend()-pqformat.pq_getmsgstring(),69.0
outfuncs._outappend()-outfuncs._outtargetentry(),42.0
outfuncs._outappend()-readfuncs._readarrayref(),82.0
outfuncs._outappend()-pqformat.pq_begintypsend(),70.0
outfuncs._outappend()-pqformat.pq_getmsgend(),65.0
outfuncs._outappend()-outfuncs._outagg(),60.0
outfuncs._outappend()-outfuncs._outplannerglobal(),57.0
outfuncs._outappend()-pqformat.pq_sendint(),77.0
outfuncs._outappend()-outfuncs._outplannedstmt(),73.0
outfuncs._outappend()-outfuncs._outsettodefault(),45.0
outfuncs._outappend()-list.lappend_oid(),60.0
outfuncs._outappend()-list.list_intersection(),69.0
outfuncs._outappend()-list.list_member_oid(),66.0
outfuncs._outappend()-outfuncs._outrecursiveunion(),60.0
outfuncs._outappend()-pqformat.pq_getmsgfloat4(),68.0
outfuncs._outappend()-outfuncs._outrangefunction(),40.0
outfuncs._outappend()-outfuncs._outspecialjoininfo(),57.0
outfuncs._outappend()-outfuncs._outworktablescan(),46.0
outfuncs._outappend()-outfuncs._outa_star(),59.0
outfuncs._outappend()-readfuncs._readarrayexpr(),78.0
outfuncs._outappend()-outfuncs._outwithclause(),31.0
outfuncs._outappend()-pqformat.pq_getmsgbytes(),66.0
outfuncs._outappend()-outfuncs._outsubplan(),68.0
outfuncs._outappend()-outfuncs._outlist(),75.0
outfuncs._outappend()-outfuncs._outunique(),56.0
outfuncs._outappend()-value.makestring(),69.0
outfuncs._outappend()-outfuncs._outrowmarkclause(),45.0
outfuncs._outappend()-outfuncs._outbitmapheappath(),21.0
outfuncs._outappend()-outfuncs._outcoercetodomainvalue(),49.0
outfuncs._outappend()-pqformat.pq_getmsgbyte(),67.0
outfuncs._outappend()-list.list_free_private(),64.0
outfuncs._outappend()-list.list_append_unique_int(),64.0
outfuncs._outappend()-list.list_difference(),69.0
outfuncs._outappend()-outfuncs._outplan(),52.0
outfuncs._outappend()-outfuncs._outequivalencemember(),43.0
outfuncs._outappend()-pqformat.pq_putemptymessage(),64.0
outfuncs._outappend()-list.list_free_deep(),70.0
outfuncs._outappend()-outfuncs._outbitmapindexscan(),41.0
outfuncs._outappend()-outfuncs._outhashjoin(),35.0
outfuncs._outappend()-outfuncs._outrelabeltype(),42.0
outfuncs._outappend()-readfuncs._readopexpr(),81.0
outfuncs._outappend()-readfuncs._readcaseexpr(),78.0
outfuncs._outdeclarecursorstmt()-outfuncs._outbitmapheapscan(),36.0
outfuncs._outdeclarecursorstmt()-outfuncs._outjoinpathinfo(),40.0
outfuncs._outdeclarecursorstmt()-outfuncs._outaggref(),57.0
outfuncs._outdeclarecursorstmt()-outfuncs._outvaluesscan(),34.0
outfuncs._outdeclarecursorstmt()-outfuncs._outctescan(),34.0
outfuncs._outdeclarecursorstmt()-list.list_copy(),76.0
outfuncs._outdeclarecursorstmt()-readfuncs._readsortgroupclause(),81.0
outfuncs._outdeclarecursorstmt()-readfuncs._readintoclause(),79.0
outfuncs._outdeclarecursorstmt()-outfuncs._outlimit(),33.0
outfuncs._outdeclarecursorstmt()-list.list_concat_unique_ptr(),68.0
outfuncs._outdeclarecursorstmt()-readfuncs._readnulltest(),73.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcreatestmt(),53.0
outfuncs._outdeclarecursorstmt()-list.list_union(),71.0
outfuncs._outdeclarecursorstmt()-outfuncs._outselectstmt(),77.0
outfuncs._outdeclarecursorstmt()-readfuncs._readrowexpr(),79.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcasetestexpr(),37.0
outfuncs._outdeclarecursorstmt()-list.list_concat_unique(),69.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrangetblref(),47.0
outfuncs._outdeclarecursorstmt()-list.lappend_int(),65.0
outfuncs._outdeclarecursorstmt()-list.list_head(),67.0
outfuncs._outdeclarecursorstmt()-readfuncs._readtargetentry(),84.0
outfuncs._outdeclarecursorstmt()-list.list_union_oid(),70.0
outfuncs._outdeclarecursorstmt()-list.list_member_int(),72.0
outfuncs._outdeclarecursorstmt()-readfuncs._readrangevar(),81.0
outfuncs._outdeclarecursorstmt()-readfuncs._readaggref(),84.0
outfuncs._outdeclarecursorstmt()-readfuncs._readfuncexpr(),82.0
outfuncs._outdeclarecursorstmt()-readfuncs._readbooleantest(),73.0
outfuncs._outdeclarecursorstmt()-outfuncs._outdefelem(),32.0
outfuncs._outdeclarecursorstmt()-readfuncs._readrowmarkclause(),82.0
outfuncs._outdeclarecursorstmt()-list.list_difference_oid(),73.0
outfuncs._outdeclarecursorstmt()-outfuncs._outsortgroupclause(),42.0
outfuncs._outdeclarecursorstmt()-outfuncs._outfuncexpr(),48.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrestarget(),32.0
outfuncs._outdeclarecursorstmt()-outfuncs._outgroup(),65.0
outfuncs._outdeclarecursorstmt()-outfuncs._outtidscan(),36.0
outfuncs._outdeclarecursorstmt()-readfuncs._readminmaxexpr(),78.0
outfuncs._outdeclarecursorstmt()-readfuncs._readquery(),90.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_copymsgbytes(),73.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_endtypsend(),68.0
outfuncs._outdeclarecursorstmt()-readfuncs._readwindowfunc(),84.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_beginmessage(),63.0
outfuncs._outdeclarecursorstmt()-list.list_delete(),73.0
outfuncs._outdeclarecursorstmt()-readfuncs._readjoinexpr(),82.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrowexpr(),40.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcaseexpr(),40.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_sendcountedtext(),66.0
outfuncs._outdeclarecursorstmt()-readfuncs._readnullifexpr(),83.0
outfuncs._outdeclarecursorstmt()-outfuncs._outmaterial(),48.0
outfuncs._outdeclarecursorstmt()-list.list_delete_first(),70.0
outfuncs._outdeclarecursorstmt()-outfuncs._outnulltest(),33.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcasewhen(),37.0
outfuncs._outdeclarecursorstmt()-outfuncs._outtypecast(),35.0
outfuncs._outdeclarecursorstmt()-outfuncs._outuniquepath(),45.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_sendbyte(),60.0
outfuncs._outdeclarecursorstmt()-outfuncs._outfromexpr(),27.0
outfuncs._outdeclarecursorstmt()-outfuncs._outbooleantest(),34.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_sendfloat4(),59.0
outfuncs._outdeclarecursorstmt()-list.list_nth(),66.0
outfuncs._outdeclarecursorstmt()-outfuncs._outappendrelinfo(),43.0
outfuncs._outdeclarecursorstmt()-outfuncs._outnestloop(),48.0
outfuncs._outdeclarecursorstmt()-value.makefloat(),70.0
outfuncs._outdeclarecursorstmt()-readfuncs._readfieldstore(),79.0
outfuncs._outdeclarecursorstmt()-outfuncs._outinhrelation(),28.0
outfuncs._outdeclarecursorstmt()-outfuncs._outsubqueryscan(),30.0
outfuncs._outdeclarecursorstmt()-outfuncs._outindexscan(),43.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_endmessage(),59.0
outfuncs._outdeclarecursorstmt()-list.new_head_cell(),63.0
outfuncs._outdeclarecursorstmt()-outfuncs._outvar(),50.0
outfuncs._outdeclarecursorstmt()-readfuncs._readrowcompareexpr(),79.0
outfuncs._outdeclarecursorstmt()-value.makeinteger(),70.0
outfuncs._outdeclarecursorstmt()-outfuncs._outnode(),99.0
outfuncs._outdeclarecursorstmt()-list.lcons_oid(),63.0
outfuncs._outdeclarecursorstmt()-list.list_member(),73.0
outfuncs._outdeclarecursorstmt()-list.lcons_int(),63.0
outfuncs._outdeclarecursorstmt()-outfuncs._outconst(),60.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcolumndef(),61.0
outfuncs._outdeclarecursorstmt()-outfuncs._outmergepath(),35.0
outfuncs._outdeclarecursorstmt()-outfuncs._outaconst(),32.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_sendstring(),63.0
outfuncs._outdeclarecursorstmt()-list.add_new_cell(),66.0
outfuncs._outdeclarecursorstmt()-list.lappend_cell_int(),67.0
outfuncs._outdeclarecursorstmt()-list.list_concat_unique_oid(),68.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_puttextmessage(),64.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcoerceviaio(),33.0
outfuncs._outdeclarecursorstmt()-outfuncs._outpathkey(),43.0
outfuncs._outdeclarecursorstmt()-readfuncs.readdatum(),88.0
outfuncs._outdeclarecursorstmt()-list.lappend_cell_oid(),68.0
outfuncs._outdeclarecursorstmt()-list.lappend(),65.0
outfuncs._outdeclarecursorstmt()-outfuncs._outdatum(),74.0
outfuncs._outdeclarecursorstmt()-list.list_union_int(),70.0
outfuncs._outdeclarecursorstmt()-outfuncs._outplaninfo(),64.0
outfuncs._outdeclarecursorstmt()-outfuncs._outwindowagg(),77.0
outfuncs._outdeclarecursorstmt()-readfuncs._readcoerceviaio(),78.0
outfuncs._outdeclarecursorstmt()-list.list_difference_ptr(),73.0
outfuncs._outdeclarecursorstmt()-list.lappend_cell(),68.0
outfuncs._outdeclarecursorstmt()-readfuncs._readsettodefault(),76.0
outfuncs._outdeclarecursorstmt()-outfuncs._outfieldstore(),36.0
outfuncs._outdeclarecursorstmt()-outfuncs._outresult(),34.0
outfuncs._outdeclarecursorstmt()-outfuncs._outlockingclause(),47.0
outfuncs._outdeclarecursorstmt()-outfuncs._outwindowdef(),46.0
outfuncs._outdeclarecursorstmt()-readfuncs._readcasewhen(),74.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_sendbytes(),62.0
outfuncs._outdeclarecursorstmt()-outfuncs._outa_arrayexpr(),35.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcommontableexpr(),61.0
outfuncs._outdeclarecursorstmt()-readfuncs._readsetoperationstmt(),81.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_getmsgstring(),74.0
outfuncs._outdeclarecursorstmt()-outfuncs._outtargetentry(),52.0
outfuncs._outdeclarecursorstmt()-readfuncs._readarrayref(),83.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_begintypsend(),75.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_getmsgend(),73.0
outfuncs._outdeclarecursorstmt()-outfuncs._outagg(),67.0
outfuncs._outdeclarecursorstmt()-outfuncs._outplannerglobal(),63.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_sendint(),80.0
outfuncs._outdeclarecursorstmt()-outfuncs._outplannedstmt(),75.0
outfuncs._outdeclarecursorstmt()-outfuncs._outsettodefault(),30.0
outfuncs._outdeclarecursorstmt()-list.lappend_oid(),65.0
outfuncs._outdeclarecursorstmt()-list.list_intersection(),75.0
outfuncs._outdeclarecursorstmt()-list.list_member_oid(),72.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrecursiveunion(),64.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_getmsgfloat4(),66.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrangefunction(),28.0
outfuncs._outdeclarecursorstmt()-outfuncs._outspecialjoininfo(),60.0
outfuncs._outdeclarecursorstmt()-outfuncs._outworktablescan(),42.0
outfuncs._outdeclarecursorstmt()-outfuncs._outa_star(),57.0
outfuncs._outdeclarecursorstmt()-readfuncs._readarrayexpr(),81.0
outfuncs._outdeclarecursorstmt()-outfuncs._outwithclause(),41.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_getmsgbytes(),73.0
outfuncs._outdeclarecursorstmt()-outfuncs._outsubplan(),71.0
outfuncs._outdeclarecursorstmt()-outfuncs._outlist(),78.0
outfuncs._outdeclarecursorstmt()-outfuncs._outunique(),65.0
outfuncs._outdeclarecursorstmt()-value.makestring(),70.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrowmarkclause(),53.0
outfuncs._outdeclarecursorstmt()-outfuncs._outbitmapheappath(),44.0
outfuncs._outdeclarecursorstmt()-outfuncs._outcoercetodomainvalue(),33.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_getmsgbyte(),73.0
outfuncs._outdeclarecursorstmt()-list.list_free_private(),66.0
outfuncs._outdeclarecursorstmt()-list.list_append_unique_int(),68.0
outfuncs._outdeclarecursorstmt()-list.list_difference(),74.0
outfuncs._outdeclarecursorstmt()-outfuncs._outplan(),52.0
outfuncs._outdeclarecursorstmt()-outfuncs._outequivalencemember(),51.0
outfuncs._outdeclarecursorstmt()-pqformat.pq_putemptymessage(),65.0
outfuncs._outdeclarecursorstmt()-list.list_free_deep(),67.0
outfuncs._outdeclarecursorstmt()-outfuncs._outbitmapindexscan(),34.0
outfuncs._outdeclarecursorstmt()-outfuncs._outhashjoin(),36.0
outfuncs._outdeclarecursorstmt()-outfuncs._outrelabeltype(),39.0
outfuncs._outdeclarecursorstmt()-readfuncs._readopexpr(),82.0
outfuncs._outdeclarecursorstmt()-readfuncs._readcaseexpr(),79.0
outfuncs._outdeclarecursorstmt()-outfuncs._outappend(),51.0
outfuncs._outindexstmt()-outfuncs._outbitmapheapscan(),75.0
outfuncs._outindexstmt()-outfuncs._outjoinpathinfo(),64.0
outfuncs._outindexstmt()-outfuncs._outaggref(),47.0
outfuncs._outindexstmt()-outfuncs._outvaluesscan(),75.0
outfuncs._outindexstmt()-outfuncs._outctescan(),74.0
outfuncs._outindexstmt()-list.list_copy(),71.0
outfuncs._outindexstmt()-readfuncs._readsortgroupclause(),73.0
outfuncs._outindexstmt()-readfuncs._readintoclause(),72.0
outfuncs._outindexstmt()-outfuncs._outlimit(),69.0
outfuncs._outindexstmt()-list.list_concat_unique_ptr(),76.0
outfuncs._outindexstmt()-readfuncs._readnulltest(),72.0
outfuncs._outindexstmt()-outfuncs._outcreatestmt(),47.0
outfuncs._outindexstmt()-list.list_union(),73.0
outfuncs._outindexstmt()-outfuncs._outselectstmt(),45.0
outfuncs._outindexstmt()-readfuncs._readrowexpr(),74.0
outfuncs._outindexstmt()-outfuncs._outcasetestexpr(),77.0
outfuncs._outindexstmt()-list.list_concat_unique(),75.0
outfuncs._outindexstmt()-outfuncs._outrangetblref(),81.0
outfuncs._outindexstmt()-list.lappend_int(),82.0
outfuncs._outindexstmt()-list.list_head(),85.0
outfuncs._outindexstmt()-readfuncs._readtargetentry(),72.0
outfuncs._outindexstmt()-list.list_union_oid(),72.0
outfuncs._outindexstmt()-list.list_member_int(),76.0
outfuncs._outindexstmt()-readfuncs._readrangevar(),69.0
outfuncs._outindexstmt()-readfuncs._readaggref(),69.0
outfuncs._outindexstmt()-readfuncs._readfuncexpr(),70.0
outfuncs._outindexstmt()-readfuncs._readbooleantest(),73.0
outfuncs._outindexstmt()-outfuncs._outdefelem(),64.0
outfuncs._outindexstmt()-readfuncs._readrowmarkclause(),68.0
outfuncs._outindexstmt()-list.list_difference_oid(),70.0
outfuncs._outindexstmt()-outfuncs._outsortgroupclause(),66.0
outfuncs._outindexstmt()-outfuncs._outfuncexpr(),59.0
outfuncs._outindexstmt()-outfuncs._outrestarget(),63.0
outfuncs._outindexstmt()-outfuncs._outgroup(),57.0
outfuncs._outindexstmt()-outfuncs._outtidscan(),75.0
outfuncs._outindexstmt()-readfuncs._readminmaxexpr(),76.0
outfuncs._outindexstmt()-readfuncs._readquery(),80.0
outfuncs._outindexstmt()-pqformat.pq_copymsgbytes(),69.0
outfuncs._outindexstmt()-pqformat.pq_endtypsend(),84.0
outfuncs._outindexstmt()-readfuncs._readwindowfunc(),68.0
outfuncs._outindexstmt()-pqformat.pq_beginmessage(),86.0
outfuncs._outindexstmt()-list.list_delete(),70.0
outfuncs._outindexstmt()-readfuncs._readjoinexpr(),71.0
outfuncs._outindexstmt()-outfuncs._outrowexpr(),61.0
outfuncs._outindexstmt()-outfuncs._outcaseexpr(),59.0
outfuncs._outindexstmt()-pqformat.pq_sendcountedtext(),70.0
outfuncs._outindexstmt()-readfuncs._readnullifexpr(),71.0
outfuncs._outindexstmt()-outfuncs._outmaterial(),82.0
outfuncs._outindexstmt()-list.list_delete_first(),78.0
outfuncs._outindexstmt()-outfuncs._outnulltest(),74.0
outfuncs._outindexstmt()-outfuncs._outcasewhen(),69.0
outfuncs._outindexstmt()-outfuncs._outtypecast(),68.0
outfuncs._outindexstmt()-outfuncs._outuniquepath(),57.0
outfuncs._outindexstmt()-pqformat.pq_sendbyte(),77.0
outfuncs._outindexstmt()-outfuncs._outfromexpr(),72.0
outfuncs._outindexstmt()-outfuncs._outbooleantest(),74.0
outfuncs._outindexstmt()-pqformat.pq_sendfloat4(),79.0
outfuncs._outindexstmt()-list.list_nth(),85.0
outfuncs._outindexstmt()-outfuncs._outappendrelinfo(),61.0
outfuncs._outindexstmt()-outfuncs._outnestloop(),81.0
outfuncs._outindexstmt()-value.makefloat(),73.0
outfuncs._outindexstmt()-readfuncs._readfieldstore(),75.0
outfuncs._outindexstmt()-outfuncs._outinhrelation(),71.0
outfuncs._outindexstmt()-outfuncs._outsubqueryscan(),70.0
outfuncs._outindexstmt()-outfuncs._outindexscan(),60.0
outfuncs._outindexstmt()-pqformat.pq_endmessage(),80.0
outfuncs._outindexstmt()-list.new_head_cell(),81.0
outfuncs._outindexstmt()-outfuncs._outvar(),59.0
outfuncs._outindexstmt()-readfuncs._readrowcompareexpr(),76.0
outfuncs._outindexstmt()-value.makeinteger(),73.0
outfuncs._outindexstmt()-outfuncs._outnode(),99.0
outfuncs._outindexstmt()-list.lcons_oid(),82.0
outfuncs._outindexstmt()-list.list_member(),74.0
outfuncs._outindexstmt()-list.lcons_int(),82.0
outfuncs._outindexstmt()-outfuncs._outconst(),51.0
outfuncs._outindexstmt()-outfuncs._outcolumndef(),47.0
outfuncs._outindexstmt()-outfuncs._outmergepath(),64.0
outfuncs._outindexstmt()-outfuncs._outaconst(),76.0
outfuncs._outindexstmt()-pqformat.pq_sendstring(),70.0
outfuncs._outindexstmt()-list.add_new_cell(),79.0
outfuncs._outindexstmt()-list.lappend_cell_int(),85.0
outfuncs._outindexstmt()-list.list_concat_unique_oid(),74.0
outfuncs._outindexstmt()-pqformat.pq_puttextmessage(),71.0
outfuncs._outindexstmt()-outfuncs._outcoerceviaio(),67.0
outfuncs._outindexstmt()-outfuncs._outpathkey(),62.0
outfuncs._outindexstmt()-readfuncs.readdatum(),73.0
outfuncs._outindexstmt()-list.lappend_cell_oid(),85.0
outfuncs._outindexstmt()-list.lappend(),82.0
outfuncs._outindexstmt()-outfuncs._outdatum(),61.0
outfuncs._outindexstmt()-list.list_union_int(),72.0
outfuncs._outindexstmt()-outfuncs._outplaninfo(),45.0
outfuncs._outindexstmt()-outfuncs._outwindowagg(),56.0
outfuncs._outindexstmt()-readfuncs._readcoerceviaio(),76.0
outfuncs._outindexstmt()-list.list_difference_ptr(),70.0
outfuncs._outindexstmt()-list.lappend_cell(),85.0
outfuncs._outindexstmt()-readfuncs._readsettodefault(),73.0
outfuncs._outindexstmt()-outfuncs._outfieldstore(),62.0
outfuncs._outindexstmt()-outfuncs._outresult(),74.0
outfuncs._outindexstmt()-outfuncs._outlockingclause(),60.0
outfuncs._outindexstmt()-outfuncs._outwindowdef(),54.0
outfuncs._outindexstmt()-readfuncs._readcasewhen(),73.0
outfuncs._outindexstmt()-pqformat.pq_sendbytes(),85.0
outfuncs._outindexstmt()-outfuncs._outa_arrayexpr(),75.0
outfuncs._outindexstmt()-outfuncs._outcommontableexpr(),50.0
outfuncs._outindexstmt()-readfuncs._readsetoperationstmt(),72.0
outfuncs._outindexstmt()-pqformat.pq_getmsgstring(),70.0
outfuncs._outindexstmt()-outfuncs._outtargetentry(),51.0
outfuncs._outindexstmt()-readfuncs._readarrayref(),73.0
outfuncs._outindexstmt()-pqformat.pq_begintypsend(),67.0
outfuncs._outindexstmt()-pqformat.pq_getmsgend(),72.0
outfuncs._outindexstmt()-outfuncs._outagg(),53.0
outfuncs._outindexstmt()-outfuncs._outplannerglobal(),39.0
outfuncs._outindexstmt()-pqformat.pq_sendint(),73.0
outfuncs._outindexstmt()-outfuncs._outplannedstmt(),44.0
outfuncs._outindexstmt()-outfuncs._outsettodefault(),74.0
outfuncs._outindexstmt()-list.lappend_oid(),82.0
outfuncs._outindexstmt()-list.list_intersection(),69.0
outfuncs._outindexstmt()-list.list_member_oid(),76.0
outfuncs._outindexstmt()-outfuncs._outrecursiveunion(),54.0
outfuncs._outindexstmt()-pqformat.pq_getmsgfloat4(),85.0
outfuncs._outindexstmt()-outfuncs._outrangefunction(),66.0
outfuncs._outindexstmt()-outfuncs._outspecialjoininfo(),44.0
outfuncs._outindexstmt()-outfuncs._outworktablescan(),79.0
outfuncs._outindexstmt()-outfuncs._outa_star(),85.0
outfuncs._outindexstmt()-readfuncs._readarrayexpr(),70.0
outfuncs._outindexstmt()-outfuncs._outwithclause(),66.0
outfuncs._outindexstmt()-pqformat.pq_getmsgbytes(),69.0
outfuncs._outindexstmt()-outfuncs._outsubplan(),44.0
outfuncs._outindexstmt()-outfuncs._outlist(),63.0
outfuncs._outindexstmt()-outfuncs._outunique(),57.0
outfuncs._outindexstmt()-value.makestring(),73.0
outfuncs._outindexstmt()-outfuncs._outrowmarkclause(),51.0
outfuncs._outindexstmt()-outfuncs._outbitmapheappath(),64.0
outfuncs._outindexstmt()-outfuncs._outcoercetodomainvalue(),74.0
outfuncs._outindexstmt()-pqformat.pq_getmsgbyte(),70.0
outfuncs._outindexstmt()-list.list_free_private(),73.0
outfuncs._outindexstmt()-list.list_append_unique_int(),78.0
outfuncs._outindexstmt()-list.list_difference(),69.0
outfuncs._outindexstmt()-outfuncs._outplan(),83.0
outfuncs._outindexstmt()-outfuncs._outequivalencemember(),53.0
